GMT Time Correction = -28800
Lg20 (Basic Log) Log:
Rec #,Date ,Time,       IntTemp [C],       WetDryState
   4870,8/14/2012, 06:46:59,             11.97,                 1
   4871,8/14/2012, 06:47:29,             11.97,                 1
   4872,8/14/2012, 06:47:59,             11.97,                 1
   4873,8/14/2012, 06:48:29,             11.97,                 1
   4874,8/14/2012, 06:48:59,             11.97,                 1
   4875,8/14/2012, 06:49:29,             11.97,                 1
   4876,8/14/2012, 06:49:59,             11.97,                 1
   4877,8/14/2012, 06:50:29,             11.97,                 1
   4878,8/14/2012, 06:50:59,             11.97,                 1
   4879,8/14/2012, 06:51:29,             11.97,                 1
   4880,8/14/2012, 06:51:59,             11.97,                 1
   4881,8/14/2012, 06:52:29,             11.97,                 1
   4882,8/14/2012, 06:52:59,             11.97,                 1
   4883,8/14/2012, 06:53:29,             11.97,                 1
   4884,8/14/2012, 06:53:59,             11.97,                 1
   4885,8/14/2012, 06:54:29,             11.97,                 1
   4886,8/14/2012, 06:54:59,             11.97,                 1
   4887,8/14/2012, 06:55:29,             11.97,                 1
   4888,8/14/2012, 06:55:59,             11.97,                 1
   4889,8/14/2012, 06:56:29,             11.97,                 1
   4890,8/14/2012, 06:56:59,             11.97,                 1
   4891,8/14/2012, 06:57:29,             11.97,                 1
   4892,8/14/2012, 06:57:59,             11.97,                 1
   4893,8/14/2012, 06:58:29,             11.97,                 1
   4894,8/14/2012, 06:58:59,             11.97,                 1
   4895,8/14/2012, 06:59:29,             11.97,                 1
   4896,8/14/2012, 06:59:59,             11.97,                 1
   4897,8/14/2012, 07:00:29,             11.97,                 1
   4898,8/14/2012, 07:00:59,             11.97,                 1
   4899,8/14/2012, 07:01:29,             11.97,                 1
   4900,8/14/2012, 07:01:59,             11.97,                 1
   4901,8/14/2012, 07:02:29,             11.97,                 1
   4902,8/14/2012, 07:02:59,             11.97,                 1
   4903,8/14/2012, 07:03:29,             11.97,                 1
   4904,8/14/2012, 07:03:59,             11.97,                 1
   4905,8/14/2012, 07:04:29,             11.97,                 1
   4906,8/14/2012, 07:04:59,             11.97,                 1
   4907,8/14/2012, 07:05:29,             11.97,                 1
   4908,8/14/2012, 07:05:59,             11.97,                 1
   4909,8/14/2012, 07:06:29,             11.97,                 1
   4910,8/14/2012, 07:06:59,             11.97,                 1
   4911,8/14/2012, 07:07:29,             11.97,                 1
   4912,8/14/2012, 07:07:59,             11.97,                 1
   4913,8/14/2012, 07:08:29,             11.97,                 1
   4914,8/14/2012, 07:08:59,             11.97,                 1
   4915,8/14/2012, 07:09:29,             11.97,                 1
   4916,8/14/2012, 07:09:59,             11.97,                 1
   4917,8/14/2012, 07:10:29,             11.97,                 1
   4918,8/14/2012, 07:10:59,             11.97,                 1
   4919,8/14/2012, 07:11:29,             11.97,                 1
   4920,8/14/2012, 07:11:59,             11.97,                 1
   4921,8/14/2012, 07:12:29,             11.97,                 1
   4922,8/14/2012, 07:12:59,             11.97,                 1
   4923,8/14/2012, 07:13:29,             11.97,                 1
   4924,8/14/2012, 07:13:59,             11.97,                 1
   4925,8/14/2012, 07:14:29,             11.97,                 1
   4926,8/14/2012, 07:14:59,             11.97,                 1
   4927,8/14/2012, 07:15:29,             11.97,                 1
   4928,8/14/2012, 07:15:59,             11.97,                 1
   4929,8/14/2012, 07:16:29,             11.97,                 1
   4930,8/14/2012, 07:16:59,             11.97,                 1
   4931,8/14/2012, 07:17:29,             11.97,                 1
   4932,8/14/2012, 07:17:59,             11.97,                 1
   4933,8/14/2012, 07:18:29,             11.97,                 1
   4934,8/14/2012, 07:18:59,             11.97,                 1
   4935,8/14/2012, 07:19:29,             11.97,                 1
   4936,8/14/2012, 07:19:59,             11.97,                 1
   4937,8/14/2012, 07:20:29,             11.97,                 1
   4938,8/14/2012, 07:20:59,             11.97,                 1
   4939,8/14/2012, 07:21:29,             11.97,                 1
   4940,8/14/2012, 07:21:59,             11.97,                 1
   4941,8/14/2012, 07:22:29,             11.97,                 1
   4942,8/14/2012, 07:22:59,             11.97,                 1
   4943,8/14/2012, 07:23:29,             11.97,                 1
   4944,8/14/2012, 07:23:59,             11.97,                 1
   4945,8/14/2012, 07:24:29,             11.97,                 1
   4946,8/14/2012, 07:24:59,             11.97,                 1
   4947,8/14/2012, 07:25:29,             11.97,                 1
   4948,8/14/2012, 07:25:59,             11.97,                 1
   4949,8/14/2012, 07:26:29,             11.97,                 1
   4950,8/14/2012, 07:26:59,             11.97,                 1
   4951,8/14/2012, 07:27:29,             11.97,                 1
   4952,8/14/2012, 07:27:59,             11.97,                 1
   4953,8/14/2012, 07:28:29,             11.97,                 1
   4954,8/14/2012, 07:28:59,             11.97,                 1
   4955,8/14/2012, 07:29:29,             11.97,                 1
   4956,8/14/2012, 07:29:59,             11.97,                 1
   4957,8/14/2012, 07:30:29,             11.97,                 1
   4958,8/14/2012, 07:30:59,             11.97,                 1
   4959,8/14/2012, 07:31:29,             11.97,                 1
   4960,8/14/2012, 07:31:59,             11.97,                 1
   4961,8/14/2012, 07:32:29,             11.97,                 1
   4962,8/14/2012, 07:32:59,             11.97,                 1
   4963,8/14/2012, 07:33:29,             11.97,                 1
   4964,8/14/2012, 07:33:59,             11.97,                 1
   4965,8/14/2012, 07:34:29,             11.97,                 1
   4966,8/14/2012, 07:34:59,             11.97,                 1
   4967,8/14/2012, 07:35:29,             11.97,                 1
   4968,8/14/2012, 07:35:59,             11.97,                 1
   4969,8/14/2012, 07:36:29,             11.97,                 1
   4970,8/14/2012, 07:36:59,             11.97,                 1
   4971,8/14/2012, 07:37:29,             11.97,                 1
   4972,8/14/2012, 07:37:59,             11.97,                 1
   4973,8/14/2012, 07:38:29,             11.97,                 1
   4974,8/14/2012, 07:38:59,             11.97,                 1
   4975,8/14/2012, 07:39:29,             11.97,                 1
   4976,8/14/2012, 07:39:59,             11.97,                 1
   4977,8/14/2012, 07:40:29,             11.97,                 1
   4978,8/14/2012, 07:40:59,             11.97,                 1
   4979,8/14/2012, 07:41:29,             11.97,                 1
   4980,8/14/2012, 07:41:59,             11.97,                 1
   4981,8/14/2012, 07:42:29,             11.97,                 1
   4982,8/14/2012, 07:42:59,             11.97,                 1
   4983,8/14/2012, 07:43:29,             11.97,                 1
   4984,8/14/2012, 07:43:59,             11.97,                 1
   4985,8/14/2012, 07:44:29,             11.97,                 1
   4986,8/14/2012, 07:44:59,             11.97,                 1
   4987,8/14/2012, 07:45:29,             11.97,                 1
   4988,8/14/2012, 07:45:59,             11.97,                 1
   4989,8/14/2012, 07:46:29,             11.97,                 1
   4990,8/14/2012, 07:46:59,             11.97,                 1
   4991,8/14/2012, 07:47:29,             11.97,                 1
   4992,8/14/2012, 07:47:59,             11.97,                 1
   4993,8/14/2012, 07:48:29,             11.97,                 1
   4994,8/14/2012, 07:48:59,             11.97,                 1
   4995,8/14/2012, 07:49:29,             11.97,                 1
   4996,8/14/2012, 07:49:59,             11.97,                 1
   4997,8/14/2012, 07:50:29,             11.97,                 1
   4998,8/14/2012, 07:50:59,             11.97,                 1
   4999,8/14/2012, 07:51:29,             11.97,                 1
   5000,8/14/2012, 07:51:59,             11.97,                 1
   5001,8/14/2012, 07:52:29,             11.97,                 1
   5002,8/14/2012, 07:52:59,             11.97,                 1
   5003,8/14/2012, 07:53:29,             11.97,                 1
   5004,8/14/2012, 07:53:59,             11.97,                 1
   5005,8/14/2012, 07:54:29,             11.97,                 1
   5006,8/14/2012, 07:54:59,             11.97,                 1
   5007,8/14/2012, 07:55:29,             11.97,                 1
   5008,8/14/2012, 07:55:59,             11.97,                 1
   5009,8/14/2012, 07:56:29,             11.97,                 1
   5010,8/14/2012, 07:56:59,             11.97,                 1
   5011,8/14/2012, 07:57:29,             11.97,                 1
   5012,8/14/2012, 07:57:59,             11.97,                 1
   5013,8/14/2012, 07:58:29,             11.97,                 1
   5014,8/14/2012, 07:58:59,             11.97,                 1
   5015,8/14/2012, 07:59:29,             11.97,                 1
   5016,8/14/2012, 07:59:59,             11.97,                 1
