GMT Time Correction = -28800
Lg10 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
   6488,8/16/2012, 09:15:39,             -0.28,             10.70
   6489,8/16/2012, 09:15:59,             -0.31,             10.64
   6490,8/16/2012, 09:16:19,             -0.33,             10.64
   6491,8/16/2012, 09:16:39,             -0.33,             10.64
   6492,8/16/2012, 09:16:59,             -0.28,             10.64
   6493,8/16/2012, 09:17:19,             -0.26,             10.70
   6494,8/16/2012, 09:24:59,             -0.31,              4.73
   6495,8/16/2012, 09:25:19,             -0.33,              5.37
   6496,8/16/2012, 09:26:19,             -0.31,              4.84
   6497,8/16/2012, 09:26:39,             -0.31,              6.48
   6498,8/16/2012, 09:26:59,             -0.36,              8.30
   6499,8/16/2012, 09:27:19,             -0.33,             10.18
   6500,8/16/2012, 09:28:39,             -0.28,              4.90
   6501,8/16/2012, 09:29:39,             -0.31,              4.55
   6502,8/16/2012, 09:29:59,              0.02,              5.02
   6503,8/16/2012, 09:31:19,             -0.26,              4.90
   6504,8/16/2012, 09:32:39,             -0.31,              4.73
   6505,8/16/2012, 09:32:59,             -0.13,              5.08
   6506,8/16/2012, 09:33:59,             -0.28,              4.67
   6507,8/16/2012, 09:35:19,             -0.31,              4.78
   6508,8/16/2012, 09:35:39,             -0.31,              5.14
   6509,8/16/2012, 09:36:39,             -0.33,              4.55
   6510,8/16/2012, 09:36:59,             -0.33,              5.02
   6511,8/16/2012, 09:38:19,             -0.33,              4.90
   6512,8/16/2012, 09:39:39,             -0.28,              4.84
   6513,8/16/2012, 09:40:59,             -0.36,              4.90
   6514,8/16/2012, 09:42:19,             -0.26,              4.90
   6515,8/16/2012, 09:43:19,              0.02,              4.61
   6516,8/16/2012, 09:43:39,             -0.33,              5.02
   6517,8/16/2012, 09:44:39,             -0.38,              4.73
   6518,8/16/2012, 09:44:59,              0.02,              5.08
   6519,8/16/2012, 09:45:59,             -0.36,              4.78
   6520,8/16/2012, 09:46:19,             -0.28,              5.08
   6521,8/16/2012, 09:46:59,             -0.31,              4.90
   6522,8/16/2012, 09:47:19,             -0.31,              5.08
   6523,8/16/2012, 09:47:39,             -0.26,              5.14
   6524,8/16/2012, 09:47:59,             -0.31,              5.19
   6525,8/16/2012, 09:48:19,             -0.28,              5.61
   6526,8/16/2012, 09:48:39,             -0.31,              6.37
   6527,8/16/2012, 09:48:59,             -0.36,              7.01
   6528,8/16/2012, 09:49:19,             -0.33,              7.66
   6529,8/16/2012, 09:51:39,             -0.28,             14.86
   6530,8/16/2012, 09:51:59,             -0.33,             14.92
   6531,8/16/2012, 09:52:19,             -0.33,             14.92
   6532,8/16/2012, 09:52:39,             -0.28,             14.92
   6533,8/16/2012, 09:52:59,             -0.33,             14.92
   6534,8/16/2012, 09:53:19,             -0.31,             14.92
   6535,8/16/2012, 09:53:39,             -0.33,             14.92
   6536,8/16/2012, 09:53:59,             -0.36,             14.92
   6537,8/16/2012, 09:54:19,             -0.33,             14.92
   6538,8/16/2012, 09:54:39,             -0.33,             14.92
   6539,8/16/2012, 09:54:59,             -0.33,             14.92
   6540,8/16/2012, 09:55:19,             -0.28,             14.92
   6541,8/16/2012, 09:55:39,             -0.26,             14.92
   6542,8/16/2012, 09:55:59,             -0.31,             14.92
   6543,8/16/2012, 09:56:19,             -0.31,             14.92
   6544,8/16/2012, 09:56:59,             -0.33,              9.41
   6545,8/16/2012, 09:57:19,             -0.33,              7.25
   6546,8/16/2012, 09:57:39,             -0.26,              6.43
   6547,8/16/2012, 09:57:59,             -0.36,              6.19
   6548,8/16/2012, 09:58:19,             -0.28,              6.37
   6549,8/16/2012, 09:58:39,             -0.31,              6.31
   6550,8/16/2012, 09:58:59,             -0.26,              6.25
   6551,8/16/2012, 09:59:19,             -0.33,              6.07
   6552,8/16/2012, 09:59:39,             -0.23,              6.31
   6553,8/16/2012, 10:00:59,             -0.33,              6.89
   6554,8/16/2012, 10:01:19,             -0.36,              6.31
   6555,8/16/2012, 10:01:39,             -0.33,              6.13
   6556,8/16/2012, 10:01:59,             -0.28,              6.02
   6557,8/16/2012, 10:02:19,             -0.33,              6.66
   6558,8/16/2012, 10:02:39,             -0.31,              7.95
   6559,8/16/2012, 10:02:59,             -0.36,              9.30
   6560,8/16/2012, 10:03:19,             -0.28,             10.12
   6561,8/16/2012, 10:03:39,             -0.28,             10.47
   6562,8/16/2012, 10:08:59,             -0.36,             14.92
   6563,8/16/2012, 10:09:19,             -0.33,             14.92
   6564,8/16/2012, 10:09:39,             -0.36,             14.92
   6565,8/16/2012, 12:34:39,             -0.41,             14.39
   6566,8/16/2012, 12:34:59,             -0.33,             12.34
   6567,8/16/2012, 12:35:19,             -0.31,             11.52
   6568,8/16/2012, 12:35:39,             -0.28,             11.17
   6569,8/16/2012, 12:35:59,             -0.31,             11.05
   6570,8/16/2012, 12:36:19,             -0.31,             10.94
   6571,8/16/2012, 12:36:39,             -0.26,             10.94
   6572,8/16/2012, 12:36:59,             -0.26,             10.94
   6573,8/16/2012, 12:37:19,             -0.28,             10.94
   6574,8/16/2012, 12:37:39,             -0.28,             10.94
   6575,8/16/2012, 12:37:59,             -0.33,             10.88
   6576,8/16/2012, 12:38:19,             -0.26,             10.94
   6577,8/16/2012, 12:49:59,             -0.33,             12.28
   6578,8/16/2012, 12:50:19,             -0.31,             11.41
   6579,8/16/2012, 12:50:59,             -0.33,             12.40
   6580,8/16/2012, 12:51:19,             -0.31,             11.41
   6581,8/16/2012, 12:51:39,             -0.23,             11.11
   6582,8/16/2012, 12:51:59,             -0.33,             11.00
   6583,8/16/2012, 12:52:19,             -0.28,             10.94
   6584,8/16/2012, 12:54:39,             -0.26,             10.82
   6585,8/16/2012, 12:54:59,             -0.31,              7.66
   6586,8/16/2012, 12:55:19,             -0.31,              6.54
   6587,8/16/2012, 12:55:39,             -0.33,              6.13
   6588,8/16/2012, 12:55:59,             -0.31,              6.02
   6589,8/16/2012, 12:56:19,             -0.31,              5.96
   6590,8/16/2012, 12:56:39,             -0.31,              6.02
   6591,8/16/2012, 12:56:59,             -0.31,              5.96
   6592,8/16/2012, 12:57:19,             -0.31,              5.96
   6593,8/16/2012, 12:57:39,             -0.36,              6.84
   6594,8/16/2012, 12:57:59,             -0.41,              8.71
   6595,8/16/2012, 12:58:19,             -0.41,             10.82
   6596,8/16/2012, 12:58:39,             -0.38,             12.93
   6597,8/16/2012, 12:58:59,             -0.38,             14.75
   6598,8/16/2012, 12:59:19,             -0.41,             14.92
   6599,8/16/2012, 12:59:39,             -0.38,             14.92
   6600,8/16/2012, 12:59:59,             -0.33,             14.92
   6601,8/16/2012, 13:00:19,              0.14,              9.94
   6602,8/16/2012, 13:00:59,             -0.26,              6.13
   6603,8/16/2012, 13:01:39,             -0.31,              5.72
   6604,8/16/2012, 13:01:59,             -0.28,              5.90
   6605,8/16/2012, 13:02:59,             -0.26,              5.78
   6606,8/16/2012, 13:03:19,             -0.31,              6.31
   6607,8/16/2012, 13:03:39,             -0.36,              7.77
   6608,8/16/2012, 13:03:59,             -0.33,              9.77
   6609,8/16/2012, 13:04:19,             -0.31,             11.58
   6610,8/16/2012, 13:04:39,             -0.28,             13.34
   6611,8/16/2012, 13:04:59,             -0.33,             14.92
   6612,8/16/2012, 13:05:19,             -0.33,             14.92
   6613,8/16/2012, 13:05:39,             -0.33,             11.82
   6614,8/16/2012, 13:06:39,             -0.31,              5.84
   6615,8/16/2012, 13:07:39,             -0.28,              5.55
   6616,8/16/2012, 13:08:39,             -0.31,              5.49
   6617,8/16/2012, 13:09:39,             -0.33,              5.61
   6618,8/16/2012, 13:09:59,             -0.33,              5.72
   6619,8/16/2012, 13:10:19,             -0.33,              5.72
   6620,8/16/2012, 13:10:39,             -0.26,              5.78
   6621,8/16/2012, 13:10:59,             -0.28,              5.78
   6622,8/16/2012, 13:11:19,             -0.36,              5.78
   6623,8/16/2012, 13:11:39,             -0.33,              5.78
   6624,8/16/2012, 13:11:59,             -0.28,              5.78
   6625,8/16/2012, 13:12:19,             -0.31,              5.78
   6626,8/16/2012, 13:12:39,             -0.31,              5.78
   6627,8/16/2012, 13:12:59,             -0.36,              5.78
   6628,8/16/2012, 13:13:19,             -0.28,              5.78
   6629,8/16/2012, 13:13:39,             -0.26,              5.84
   6630,8/16/2012, 13:13:59,             -0.33,              5.84
   6631,8/16/2012, 13:14:19,             -0.31,              5.84
   6632,8/16/2012, 13:14:39,             -0.28,              5.84
   6633,8/16/2012, 13:14:59,             -0.31,              5.78
   6634,8/16/2012, 13:15:19,             -0.31,              5.84
   6635,8/16/2012, 13:15:39,             -0.23,              5.84
   6636,8/16/2012, 13:15:59,             -0.36,              5.84
   6637,8/16/2012, 13:16:19,             -0.33,              5.84
   6638,8/16/2012, 13:16:39,             -0.26,              5.84
   6639,8/16/2012, 13:16:59,             -0.33,              5.90
   6640,8/16/2012, 13:17:19,             -0.26,              5.90
   6641,8/16/2012, 13:17:39,             -0.31,              5.90
   6642,8/16/2012, 13:17:59,             -0.28,              5.90
   6643,8/16/2012, 13:18:19,             -0.26,              5.90
   6644,8/16/2012, 13:18:39,             -0.31,              5.90
   6645,8/16/2012, 13:18:59,             -0.26,              5.90
   6646,8/16/2012, 13:19:19,             -0.31,              5.90
   6647,8/16/2012, 13:19:39,             -0.31,              5.90
   6648,8/16/2012, 13:19:59,             -0.26,              5.90
   6649,8/16/2012, 13:20:19,             -0.26,              5.90
   6650,8/16/2012, 13:20:39,             -0.38,              5.90
   6651,8/16/2012, 13:20:59,             -0.33,              5.96
   6652,8/16/2012, 13:21:19,             -0.31,              5.96
   6653,8/16/2012, 13:21:39,             -0.28,              5.96
   6654,8/16/2012, 13:21:59,             -0.31,              5.96
   6655,8/16/2012, 13:22:19,             -0.33,              5.90
   6656,8/16/2012, 13:22:39,             -0.26,              5.90
   6657,8/16/2012, 13:22:59,             -0.33,              5.90
   6658,8/16/2012, 13:23:19,             -0.33,              5.90
   6659,8/16/2012, 13:23:39,             -0.31,              5.96
   6660,8/16/2012, 13:23:59,             -0.23,              5.96
   6661,8/16/2012, 13:24:19,             -0.28,              5.96
   6662,8/16/2012, 13:24:39,             -0.31,              5.96
   6663,8/16/2012, 13:24:59,             -0.28,              5.90
   6664,8/16/2012, 13:25:19,             -0.36,              5.90
   6665,8/16/2012, 13:25:39,             -0.31,              5.90
   6666,8/16/2012, 13:25:59,             -0.38,              5.84
   6667,8/16/2012, 13:26:19,             -0.31,              5.90
   6668,8/16/2012, 13:26:39,             -0.31,              5.90
   6669,8/16/2012, 13:26:59,             -0.33,              6.43
   6670,8/16/2012, 13:27:19,             -0.26,              7.54
   6671,8/16/2012, 13:27:39,             -0.23,              9.88
   6672,8/16/2012, 13:28:39,             -0.26,             14.92
   6673,8/16/2012, 13:28:59,             -0.31,             14.92
   6674,8/16/2012, 13:29:19,             -0.31,             14.92
   6675,8/16/2012, 13:29:39,             -0.33,             14.92
   6676,8/16/2012, 13:29:59,             -0.33,             14.92
   6677,8/16/2012, 13:30:19,             -0.33,             14.92
   6678,8/16/2012, 13:36:59,             -0.38,             14.92
