GMT Time Correction = -28800
Lg00 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
  12532,8/14/2012, 16:34:07,              2.14,              6.63
  12533,8/14/2012, 16:34:09,              4.34,              6.63
  12534,8/14/2012, 16:34:11,              6.29,              6.58
  12535,8/14/2012, 16:34:13,              8.09,              6.58
  12536,8/14/2012, 16:34:15,              8.94,              6.58
  12537,8/14/2012, 16:34:17,              8.62,              6.58
  12538,8/14/2012, 16:34:19,              8.79,              6.58
  12539,8/14/2012, 16:34:21,              8.79,              6.63
  12540,8/14/2012, 16:34:23,              8.87,              6.63
  12541,8/14/2012, 16:34:25,              8.94,              6.63
  12542,8/14/2012, 16:34:27,              8.72,              6.63
  12543,8/14/2012, 16:34:29,              8.82,              6.63
  12544,8/14/2012, 16:34:31,              8.82,              6.67
  12545,8/14/2012, 16:34:33,              8.94,              6.67
  12546,8/14/2012, 16:34:35,              8.94,              6.67
  12547,8/14/2012, 16:34:37,              8.94,              6.67
  12548,8/14/2012, 16:34:39,              8.82,              6.67
  12549,8/14/2012, 16:34:41,              8.54,              6.67
  12550,8/14/2012, 16:34:43,              8.54,              6.67
  12551,8/14/2012, 16:34:45,              8.64,              6.67
  12552,8/14/2012, 16:34:47,              7.39,              6.67
  12553,8/14/2012, 16:34:49,              4.67,              6.67
  12554,8/14/2012, 16:34:51,              1.69,              6.67
  12555,8/14/2012, 16:35:13,              1.17,              6.63
  12556,8/14/2012, 16:35:15,              3.44,              6.58
  12557,8/14/2012, 16:35:17,              5.62,              6.58
  12558,8/14/2012, 16:35:19,              7.79,              6.58
  12559,8/14/2012, 16:35:21,              8.82,              6.58
  12560,8/14/2012, 16:35:23,              8.79,              6.58
  12561,8/14/2012, 16:35:25,              8.97,              6.58
  12562,8/14/2012, 16:35:27,              8.87,              6.58
  12563,8/14/2012, 16:35:29,              8.79,              6.63
  12564,8/14/2012, 16:35:31,              8.82,              6.63
  12565,8/14/2012, 16:35:33,              8.87,              6.63
  12566,8/14/2012, 16:35:35,              8.87,              6.63
  12567,8/14/2012, 16:35:37,              8.92,              6.63
  12568,8/14/2012, 16:35:39,              8.82,              6.67
  12569,8/14/2012, 16:35:41,              8.89,              6.67
  12570,8/14/2012, 16:35:43,              8.87,              6.67
  12571,8/14/2012, 16:35:45,              8.94,              6.67
  12572,8/14/2012, 16:35:47,              8.74,              6.67
  12573,8/14/2012, 16:35:49,              8.92,              6.67
  12574,8/14/2012, 16:35:51,              8.94,              6.67
  12575,8/14/2012, 16:35:53,              8.99,              6.67
  12576,8/14/2012, 16:35:55,              8.87,              6.72
  12577,8/14/2012, 16:35:57,              8.02,              6.72
  12578,8/14/2012, 16:35:59,              6.62,              6.72
  12579,8/14/2012, 16:36:01,              4.49,              6.72
  12580,8/14/2012, 16:36:03,              1.54,              6.67
  12581,8/14/2012, 16:36:23,              1.14,              6.58
  12582,8/14/2012, 16:36:25,              3.09,              6.58
  12583,8/14/2012, 16:36:27,              5.29,              6.58
  12584,8/14/2012, 16:36:29,              7.37,              6.58
  12585,8/14/2012, 16:36:31,              8.72,              6.58
  12586,8/14/2012, 16:36:33,              8.87,              6.58
  12587,8/14/2012, 16:36:35,              8.87,              6.58
  12588,8/14/2012, 16:36:37,              8.92,              6.58
  12589,8/14/2012, 16:36:39,              8.92,              6.58
  12590,8/14/2012, 16:36:41,              8.79,              6.63
  12591,8/14/2012, 16:36:43,              8.82,              6.63
  12592,8/14/2012, 16:36:45,              8.82,              6.63
  12593,8/14/2012, 16:36:47,              8.92,              6.63
  12594,8/14/2012, 16:36:49,              8.89,              6.63
  12595,8/14/2012, 16:36:51,              8.87,              6.63
  12596,8/14/2012, 16:36:53,              8.94,              6.67
  12597,8/14/2012, 16:36:55,              9.02,              6.67
  12598,8/14/2012, 16:36:57,              8.74,              6.67
  12599,8/14/2012, 16:36:59,              8.94,              6.67
  12600,8/14/2012, 16:37:01,              8.74,              6.67
  12601,8/14/2012, 16:37:03,              8.74,              6.67
  12602,8/14/2012, 16:37:05,              8.92,              6.67
